Timestamp,LTP,BidQty,AskQty
2025-06-09 09:57:59.743870,56901.05,-10,0
2025-06-09 09:57:59.745004,56902.15,-10,0
2025-06-09 09:57:59.745365,56908.55,-10,0
2025-06-09 09:57:59.745571,56905.8,-10,0
2025-06-09 09:57:59.745735,56907.75,-10,0
2025-06-09 09:57:59.745884,56911.95,-10,0
2025-06-09 09:57:59.746018,56913.35,-10,0
2025-06-09 09:57:59.746268,56912.8,-10,0
2025-06-09 09:58:00.089918,56912.95,-10,0
2025-06-09 09:58:00.712974,56909.15,-10,0
2025-06-09 09:58:01.074194,56907.1,-10,0
2025-06-09 09:58:01.637752,56905.75,-10,0
2025-06-09 09:58:02.347245,56903.1,-10,0
2025-06-09 09:58:03.795146,56905.05,-10,0
2025-06-09 09:58:03.795605,56905.65,-10,0
2025-06-09 09:58:03.795888,56907.3,-10,0
2025-06-09 09:58:04.086663,56906.4,-10,0
2025-06-09 09:58:06.372194,56904.75,-10,0
2025-06-09 09:58:06.372731,56906.8,-10,0
2025-06-09 09:58:06.373065,56907.95,-10,0
2025-06-09 09:58:06.373360,56910.5,-10,0
2025-06-09 09:58:06.577872,56913.0,-10,0
2025-06-09 09:58:09.402578,56909.45,-10,0
2025-06-09 09:58:09.403252,56910.1,-10,0
2025-06-09 09:58:09.403625,56907.85,-10,0
2025-06-09 09:58:09.403933,56906.5,-10,0
2025-06-09 09:58:09.404254,56907.6,-10,0
2025-06-09 09:58:09.582463,56911.15,-10,0
2025-06-09 09:58:10.081050,56908.8,-10,0
2025-06-09 09:58:11.637619,56908.05,-10,0
2025-06-09 09:58:11.637777,56910.95,-10,0
2025-06-09 09:58:11.637864,56910.0,-10,0
2025-06-09 09:58:16.519783,56909.75,-10,0
2025-06-09 09:58:16.520244,56908.25,-10,0
2025-06-09 09:58:16.520474,56909.1,-10,0
2025-06-09 09:58:16.520678,56909.3,-10,0
2025-06-09 09:58:16.520873,56911.25,-10,0
2025-06-09 09:58:16.521053,56910.25,-10,0
2025-06-09 09:58:16.521228,56912.1,-10,0
2025-06-09 09:58:16.521408,56913.3,-10,0
2025-06-09 09:58:16.521678,56915.45,-10,0
2025-06-09 09:58:16.586353,56910.1,-10,0
2025-06-09 09:58:19.757308,56906.3,-10,0
2025-06-09 09:58:19.757917,56908.45,-10,0
2025-06-09 09:58:19.758328,56908.45,-10,0
2025-06-09 09:58:19.758678,56910.0,-10,0
2025-06-09 09:58:19.758998,56906.95,-10,0
2025-06-09 09:58:19.782522,56907.25,-10,0
2025-06-09 09:58:20.081472,56905.85,-10,0
2025-06-09 09:58:21.568027,56903.65,-10,0
2025-06-09 09:58:21.569134,56895.9,-10,0
2025-06-09 09:58:21.595277,56894.4,-10,0
2025-06-09 09:58:25.785935,56893.45,-10,0
2025-06-09 09:58:25.790093,56892.9,-10,0
2025-06-09 09:58:25.790203,56893.5,-10,0
2025-06-09 09:58:25.790281,56894.85,-10,0
2025-06-09 09:58:25.790352,56890.1,-10,0
2025-06-09 09:58:25.790420,56892.2,-10,0
2025-06-09 09:58:25.790484,56890.75,-10,0
2025-06-09 09:58:25.790549,56892.35,-10,0
2025-06-09 09:58:29.760966,56887.75,-10,0
2025-06-09 09:58:29.761695,56892.85,-10,0
2025-06-09 09:58:29.762210,56892.15,-10,0
2025-06-09 09:58:29.762638,56891.1,-10,0
2025-06-09 09:58:29.763070,56891.3,-10,0
2025-06-09 09:58:29.763401,56889.4,-10,0
2025-06-09 09:58:29.763702,56889.35,-10,0
2025-06-09 09:58:29.764125,56888.3,-10,0
