Timestamp,LTP,BidQty,AskQty
2025-06-06 12:29:18.793332,753.85,240,210
2025-06-06 12:29:18.818372,910.75,480,210
2025-06-06 12:29:18.873114,753.85,240,210
2025-06-06 12:29:19.235014,801.95,540,270
2025-06-06 12:29:19.273891,754.0,240,210
2025-06-06 12:29:19.617465,911.0,480,450
2025-06-06 12:29:19.810361,804.7,510,720
2025-06-06 12:29:19.820186,910.7,480,450
2025-06-06 12:29:20.192389,754.0,210,210
2025-06-06 12:29:20.237554,804.7,510,720
2025-06-06 12:29:20.820395,912.5,540,300
2025-06-06 12:29:20.821035,912.5,540,300
2025-06-06 12:29:20.873148,755.25,210,210
2025-06-06 12:29:21.012756,803.25,330,540
2025-06-06 12:29:21.233991,803.25,330,540
2025-06-06 12:29:21.400759,755.25,240,210
2025-06-06 12:29:21.675733,752.25,240,210
2025-06-06 12:29:21.820165,910.15,540,300
2025-06-06 12:29:22.264492,805.0,450,360
2025-06-06 12:29:22.264635,910.75,480,270
2025-06-06 12:29:22.264716,805.0,450,360
2025-06-06 12:29:22.274324,754.95,240,210
2025-06-06 12:29:22.597293,755.25,330,300
2025-06-06 12:29:22.821324,912.5,480,270
2025-06-06 12:29:23.097050,755.05,330,300
2025-06-06 12:29:23.239807,805.0,450,360
2025-06-06 12:29:23.427193,805.0,600,390
2025-06-06 12:29:23.429320,912.0,270,240
2025-06-06 12:29:23.805020,755.05,270,270
2025-06-06 12:29:23.824051,912.0,270,240
2025-06-06 12:29:24.233282,805.1,600,390
2025-06-06 12:29:24.624617,913.2,540,420
2025-06-06 12:29:24.816784,805.1,420,270
2025-06-06 12:29:24.822626,912.9,540,420
2025-06-06 12:29:25.005533,755.05,660,300
2025-06-06 12:29:25.670222,806.0,420,270
2025-06-06 12:29:25.823206,912.75,540,420
2025-06-06 12:29:25.827589,912.75,330,720
2025-06-06 12:29:26.020284,806.0,270,240
2025-06-06 12:29:26.203230,755.05,780,480
2025-06-06 12:29:26.436763,806.0,270,240
2025-06-06 12:29:27.011498,914.0,330,720
2025-06-06 12:29:27.229166,808.2,420,420
2025-06-06 12:29:27.229880,914.0,300,270
2025-06-06 12:29:27.235868,808.2,420,420
2025-06-06 12:29:27.602523,755.05,570,300
2025-06-06 12:29:27.825616,917.05,300,270
2025-06-06 12:29:28.236116,806.55,420,420
2025-06-06 12:29:28.436150,806.55,450,210
2025-06-06 12:29:28.437998,916.05,360,390
2025-06-06 12:29:28.805309,755.05,240,300
2025-06-06 12:29:28.825702,914.45,360,390
2025-06-06 12:29:29.235927,807.35,450,210
2025-06-06 12:29:29.278004,758.45,240,300
2025-06-06 12:29:29.628261,807.3,270,390
2025-06-06 12:29:29.630702,916.7,570,480
2025-06-06 12:29:29.826797,916.7,570,480
2025-06-06 12:29:30.007911,758.45,330,540
2025-06-06 12:29:30.236433,807.35,270,390
2025-06-06 12:29:30.430405,916.7,570,480
2025-06-06 12:29:30.430685,807.35,270,390
2025-06-06 12:29:30.462225,758.45,330,540
2025-06-06 12:29:30.826480,916.35,570,480
2025-06-06 12:29:30.832704,916.35,240,240
2025-06-06 12:29:31.028545,807.35,510,210
2025-06-06 12:29:31.210033,758.45,270,270
2025-06-06 12:29:31.826752,916.55,240,240
2025-06-06 12:29:32.233221,807.35,450,450
